time,AdrActCnt,AdrBalCnt,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,HashRate,IssTotNtv,PriceUSD,TxCnt,TxTfrCnt,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,IssTotUSD,ROI1yr,ROI30d,SplyCur,SplyExNtv,volume_reported_spot_usd_1d
2023-04-13,1009669,45475699,142,1.528589539867,587538152475.136,25.25492416,338032941.7856073,887.5,30370.82207218,326572,863386,19203.36454708,583221967.8465762,19105.48965822,580249427.0116748,26954104.58905975,-26.19978482907531,22.6161755806506,19345480.70772596,2890160.66336885,6989725585.21957
2023-04-14,1016042,45507959,140,1.531450017782,589270068912.4236,28.18661616,333271914.0502675,875.0,30458.9700414962,316304,900976,23276.93627223,708991504.5736698,25229.20158966,768455495.3903222,26651598.78630917,-23.693277715894457,24.781718225654867,19346355.70768228,2888208.39805142,9349243336.99043
2023-04-15,1045660,45400102,158,1.525286478334,587038231196.8175,20.78379991,376121160.24038583,987.5,30342.0591084161,275326,783876,12405.21360318,376399724.400215,13347.91134378,405003114.9668705,29962783.369560897,-25.13186128118113,21.15868595888303,19347343.20763314,2887265.70031082,3706765071.30971
2023-04-16,840992,45397958,124,1.523487449103,586498169368.5076,15.97357635,295183695.5954889,775.0,30312.9308533022,235578,679810,11496.5335007,348493625.0593914,9582.19335361,290464364.55095184,23492521.411309205,-25.041445123981187,10.427093068012352,19348118.20760038,2889180.04045791,4052465432.53039
2023-04-17,984242,45363545,155,1.481199761253,570208016248.9177,21.00255235,368979620.3513461,968.75,29469.5050727645,316549,842950,21845.11726549,643764794.0704929,17405.34156615,512926801.57685614,28548583.03924061,-25.778452572037075,9.204007191129062,19349086.95755124,2893619.81615725,7071772295.57064
2023-04-18,1149264,45179049,166,1.524898878521,587602759964.4852,20.06773389,395165271.18174493,1037.5,30366.8723813559,313000,839721,18742.95253577,569164847.7035385,18447.37390502,560189049.1448973,31505630.095656745,-25.60581421890709,7.740472709334607,19350124.45750755,2893915.394788,7947308760.66231
2023-04-19,985732,45162267,139,1.445557031038,557245599384.4084,21.31312735,330891401.89656746,868.75,28796.7440952659,298359,825463,21201.53256028,610535107.5658308,20610.95144234,593528294.2450166,25017171.432762247,-30.592968327560648,3.4576286730765395,19350993.20745841,2894505.97590594,11021822315.3172
2023-04-20,951443,45173020,133,1.418296444501,546713741184.974,21.23186653,319518832.834664,831.25,28251.2763790181,297440,825682,23345.85200338,659550117.2511418,18756.09641044,529883663.4828498,23483873.490058795,-31.753022175897826,0.2785713062808193,19351824.45742565,2899095.73149888,8649744774.3872
2023-04-21,1015546,45216665,145,1.370138666353,528175134909.0028,23.64163868,351118489.414672,906.25,27292.0211052016,352999,978508,34540.80634499,942688415.7581484,25445.84504102,694468539.8992072,24733394.12658895,-32.54149702089618,-0.181174847913855,19352730.70737651,2908190.69280285,8535614918.72332
2023-04-22,914896,45219586,149,1.396814023725,538564949198.4576,16.20035622,360804517.52650416,931.25,27827.5475920514,356615,903376,13330.80628864,370963646.4375477,11478.76290767,319425821.1110612,25914403.695097864,-29.97240387915999,-1.973877461317638,19353661.95734374,2910042.73618382,4260267743.79879
2023-04-23,840711,45240926,147,1.385375480736,534277114846.2925,13.71348298,355961503.4705881,918.75,27604.6855742256,434101,931671,9321.2431795,257309987.1309924,10877.01316647,300256528.4471163,25361804.87131977,-30.260299257615173,0.5117972232928583,19354580.70731098,2908486.96619685,4120658132.68747
2023-04-24,998948,45170254,141,1.381178300296,532666177826.66583,21.47546548,341432464.7898097,881.25,27520.1996729982,358615,857088,17849.75086043,491228707.79230493,17586.07474343,483972288.40346414,24252175.961829662,-30.34914342237961,0.1136630801257486,19355461.95725092,2908750.64231385,7050552654.1377
2023-04-25,895988,45195499,125,1.420027669157,547833832702.5402,26.31098275,302688355.8294509,781.25,28302.6942180012,373152,881094,17212.24601183,487152935.6778352,16066.23204877,454717652.9117882,22111479.85781344,-30.0714774528099,0.9030588958017456,19356243.20719632,2909896.65627691,6847442589.98969
2023-04-26,893248,45287185,130,1.423548393886,549435199387.87,33.61225273,314795889.2257562,812.5,28384.2340333139,433927,962288,22937.46671119,651062423.2617639,21372.03246714,606628771.3148848,23062190.152067546,-25.447475935824908,4.526745819819908,19357055.7071581,2911462.09052096,15212447057.5315
2023-04-27,892914,45370282,130,1.477024680925,570390261178.377,41.97388701,314795889.2257562,812.5,29465.5514272355,419005,957631,18292.45515773,538997278.1804925,15814.62229127,465986566.4257211,23940760.534628846,-24.86830662929644,7.995861862270599,19357868.20711442,2913939.92338742,12363485144.1569
2023-04-28,957827,45469095,147,1.470212541775,568196114329.5779,46.24499578,355961503.4705881,918.75,29350.811886616,484327,1090266,16893.13673626,495827278.52084947,20573.11620365,603837663.6148226,26966058.42082845,-26.157744555810755,3.386911218589654,19358786.95705436,2910259.94392003,7144326139.33317
2023-04-29,803633,45560762,137,1.463534273428,565718094832.8191,42.30656248,331746436.67797756,856.25,29221.5145075979,487346,1032144,10050.3051225,293685136.94291925,12630.9420028,369095254.9794479,25020921.7971307,-24.315233202076406,4.282260799756276,19359643.20691614,2907679.30703973,3207709786.45169
2023-04-30,767567,45646386,148,1.470402257877,568466684139.17,47.3982445,358383012.24203104,925.0,29362.0867974868,561448,1070610,11176.85402448,328175757.9896214,9156.35975947,268849830.0065735,27159930.28767529,-22.145588240338068,2.9718217157392965,19360568.20688327,2909699.80130474,5504280186.65025
2023-05-01,929691,45706615,182,1.408272273073,544353449574.5647,70.11933593,440714244.2186647,1137.5,28114.9531873174,685711,1279791,17848.34425559,501805363.21703833,15445.38281197,434246214.71873325,31980759.250573546,-26.896728312895117,-1.3322214739654157,19361705.70684505,2912102.76274836,7883497032.76295
2023-05-02,820724,45809223,129,1.436592482997,555521717581.1757,117.72660266,312374380.4543132,806.25,28690.5809959088,460621,954870,14253.08316602,408929237.016121,19821.81479646,568699382.9037391,23131780.92795147,-25.606663352208503,1.876936994997915,19362511.95681229,2906534.03111792,6646631455.91449
2023-05-03,953701,45872882,141,1.45181633614,562410583931.3228,120.52415795,341432464.7898097,881.25,29045.0427735243,488518,1049692,16760.90003319,486821058.3867684,13936.26483483,404779408.2307999,25595943.94416829,-22.96644773832733,4.287327886997672,19363393.20677407,2909358.66631628,8265211496.74266
2023-05-04,914598,45961201,146,1.442232154866,558773645025.0818,117.34406712,351712781.63476974,912.5,28855.8574465225,490738,1063909,18145.75612206,523611351.9175263,18820.5099285,543081951.5676574,26330969.91995178,-27.208604385985687,2.638898849219183,19364305.70675768,2908683.91250984,6166023948.11434
2023-05-05,822037,46090969,119,1.476466635695,572294716419.607,136.47256109,283977798.860469,743.75,29552.9695236704,411057,920227,15188.14576752,448854808.9885821,21079.04030103,622948235.6045597,21980021.08322986,-19.03745099130247,4.833780968181867,19365049.45674676,2902793.01797633,7492150984.02663
2023-05-06,764917,46225942,149,1.443843173393,559666442122.5637,182.12939172,355568839.3482855,931.25,28899.4629602572,603617,1094933,11181.20575672,323130841.6173442,11116.29399987,321254926.7045724,26912624.88173952,-19.81948418750372,3.0317880350926947,19365980.70670801,2902857.92973318,5931118826.14168
2023-05-07,549932,46360859,139,1.429877064919,557024258369.1561,421.85480697,331705160.33113664,868.75,28761.738434249,614264,998100,6435.19495252,185087393.99777964,8195.18068666,235707643.33112404,24986760.264753815,-19.000894130495737,2.9528580491339214,19366849.45670255,2901097.94399904,3911869860.59195
2023-05-08,696710,46465897,137,1.378067479397,537013903849.53534,628.25025955,326932423.8404329,856.25,27727.2854091175,573864,1016576,20267.10649076,561951846.0862803,20205.417182,560241369.0156007,23741488.131556857,-18.590207065002307,-0.8466793263284292,19367705.70670255,2901159.6333078,7737229754.28401
2023-05-09,772112,46525516,151,1.374090435543,535396500180.69135,438.71869318,360341575.83898926,943.75,27642.4281092928,592036,1043038,20530.92926514,567524736.2286081,18127.17503335,501079132.6839447,26087541.52814508,-9.24387989044422,-2.522688564027277,19368649.45669163,2903563.38753959,4884140425.78725
2023-05-10,891517,46579381,170,1.374436923429,535495151707.0393,329.34611728,405682570.78249,1062.5,27646.004902104,672910,1187659,16613.94171544,459309114.1083244,16848.16088748,465784338.48670894,29373880.2084855,-10.792678024469554,-6.876819536673651,19369711.95669163,2903329.16836755,8491614187.99078
2023-05-11,831417,46597060,151,1.341912915639,522741765621.6745,193.29433194,360341575.83898926,943.75,26986.271065751,544837,1031148,21808.93117868,588541728.4421669,15564.88075319,420038091.1116759,25468293.318302505,-6.286466007713513,-10.780621261259157,19370655.70667524,2909573.21879304,6425277783.8665
2023-05-12,809188,46650636,141,1.331264514159,518640829707.00287,171.43509235,336477896.82184047,881.25,26773.3443591467,508450,990350,22739.51015764,608812736.00881,25461.4021277,681686887.0316225,23594009.71649803,-7.775775765269259,-10.49596768955653,19371536.95667524,2906851.32682298,7818548935.83939
2023-05-13,705679,46729219,145,1.334669775407,519983463986.6365,111.46703675,346023366.366878,906.25,26841.3982913501,581550,1035794,9120.83184307,244815880.2482707,8470.01338395,227347002.771668,24325017.20153603,-8.347134581402482,-11.62110058279552,19372443.20666432,2907502.1452821,2838317748.94893
2023-05-14,835319,46692756,174,1.338338944895,521501767636.86115,84.1081243,415228040.3275276,1087.5,26918.261597896,626942,1066596,9764.20173345,262835336.55563667,7301.46781307,196542820.64083588,29273609.4877119,-10.427528471887992,-11.624517962283251,19373530.70666432,2909964.87920248,2882677526.95002
2023-05-15,817441,46703866,147,1.352469393563,527597676412.83777,91.45107633,350796102.85758173,918.75,27231.6216052016,526691,978567,30608.84134679,833528385.3294345,46196.75181271,1258012464.7531297,25019052.34977897,-12.670518009621034,-10.251240669265409,19374449.45665886,2894376.96873656,5590897813.89406
2023-05-16,814467,46763481,153,1.341803499909,523634254375.96967,113.38686311,365114312.32969296,956.25,27025.7181864407,564700,1051837,24705.08719233,667672724.231356,18677.1140478,504762420.7918555,25843343.01578392,-9.581570492519743,-10.844258784377503,19375405.7066534,2900404.94188109,4764764947.28637
2023-05-17,841652,46804413,160,1.360182926857,530933746512.83374,92.75284431,381818888.3289712,1000.0,27401.0440610754,579967,1051887,20132.02010802,551638370.018312,18203.39688275,498792080.0454753,27401044.0610754,-9.97808983655518,-7.0189879557928325,19376405.70663702,2902333.56510636,5810913341.00315
2023-05-18,814709,46867648,141,1.332798511609,520149069256.5386,107.84467322,345151895.57295674,881.25,26843.2350938048,478050,941562,20434.35604093,548524223.1971943,17764.98880407,476869770.9064612,23655600.92641548,-6.7010900225529495,-11.603556807893325,19377286.95661518,2905002.93234322,6212796258.1811
2023-05-19,904374,46918814,150,1.335285312277,521070836897.92114,117.73843376,369469366.94369566,937.5,26889.503631502,513521,1048907,15150.36594371,407385820.06197435,14750.28464128,396627832.4273867,25208909.654533125,-11.13224400594789,-6.6231114790419845,19378224.45660426,2905403.01364565,4389699021.58263
2023-05-20,719434,46970113,131,1.345668504663,525188703696.1737,81.55654324,322669911.9767492,818.75,27100.8582878434,423450,844257,8941.50074194,242322344.4879625,7518.02130723,203744830.0522274,22188827.723171785,-7.265842583905352,-4.072092445455331,19379043.20660416,2906826.49308036,1915270275.4107
2023-05-21,775828,46959990,151,1.329584607553,518939805773.35767,71.58644729,371932494.47236896,943.75,26777.0977831677,487763,909689,9398.95491273,251676734.75775564,7671.10748062,205409995.11375096,25270886.03286452,-8.983594390725901,-1.8867174404161584,19379986.95659869,2908554.34051247,2854390677.01868
2023-05-22,817592,46979755,144,1.331796174941,520546146828.68176,70.67962286,354690591.130938,900.0,26858.7370637054,506455,967891,16161.43367777,434075697.7237378,14097.92007639,378652328.47689253,24172863.35733486,-11.450456200930104,-3.481480087820344,19380886.95659869,2910617.85411385,4451246527.73625
2023-05-23,859507,47022521,154,1.349756710174,527706821772.363,70.22130147,379321880.6052949,962.5,27226.8558763881,514901,1011575,19348.52290951,526799444.67822206,18841.44431898,512993288.97585976,26205848.781023543,-6.399132181906431,-1.3687158175432304,19381849.45658765,2911124.93270438,5505951484.51493
2023-05-24,859470,47026624,141,1.306148991112,510568856611.54913,65.28136252,347301204.99801207,881.25,26341.4306446522,398061,872942,20991.62976398,552949559.546096,21076.10852978,555174851.0963625,23213385.755599752,-11.13982033495216,-4.283286612569763,19382730.70658765,2911040.45393858,7096599462.91324
2023-05-25,923963,47061951,151,1.312302574122,513373437575.88806,91.38298565,371932494.47236896,943.75,26484.8359234366,466257,1009104,19618.96005421,519604938.0242087,15721.30584632,416376205.84194976,24995063.902743287,-10.455410573113744,-6.422916067857594,19383674.45658218,2914938.10814647,5832917354.58186
2023-05-26,963216,47137298,153,1.323951129649,517964772439.35925,98.62111763,376858753.0766216,956.25,26720.3838071303,533103,1096319,21167.04162798,565591476.3611298,25491.93337909,681154243.8750808,25551367.01556835,-8.90515122196694,-5.861881720080164,19384630.70658218,2910613.21639536,5003777162.30405
2023-05-27,877266,47167430,145,1.330559181986,520589684799.388,60.90225342,357153718.6596113,906.25,26854.5403702513,469559,989296,11338.09558169,304479345.520262,10178.74026075,273345391.2506131,24336927.21054024,-6.142522027808165,-8.861232627639879,19385536.95657672,2911772.5717163,2538585694.49905
2023-05-28,863880,47194339,160,1.391560954233,544713631696.41895,62.65696259,394100656.41805273,1000.0,28097.5211259497,499561,992045,15530.70087394,436374195.9063346,14482.2368946,406914957.09703165,28097521.1259497,-3.263840646571321,-4.2700377948924855,19386536.95657672,2912821.03569564,5798613422.82504
2023-05-29,912071,47212673,162,1.374801000798,538296723420.2816,71.08123836,399026915.0223052,1012.5,27765.0728693746,548854,1054640,18847.34772758,523297983.0507005,21554.28032759,598456163.9424638,28112136.280241784,-5.657465878751193,-4.984141523002214,19387549.45657042,2910114.10309563,6119584360.69081
2023-05-30,959148,47237139,154,1.371662586882,537303974431.53375,81.20036503,379321880.6052949,962.5,27712.4915844535,511408,1053914,30934.50116495,857272103.2029438,25478.090214,706061360.6434221,26673273.15003649,-12.677933879882753,-5.618112991800354,19388511.95657042,2915570.51404658,5484483730.76384
2023-05-31,925966,47308087,141,1.347122513076,527734362861.804,69.18941323,350148490.60783935,881.25,27217.6832580362,421021,967292,29074.327961,791335849.3827634,23894.97873373,650365962.6321741,23985583.3711444,-14.494256886276675,-3.1914331256505744,19389393.20656496,2920749.86327385,6911520753.53008
2023-06-01,919298,47337673,132,1.32755818548,520149803853.8615,68.57090256,336187210.7165766,825.0,26825.3713451198,351891,872832,23682.55076523,635293218.6769458,17320.59757841,464631461.96023107,22130931.359723836,-10.060211496995906,-6.501121922400163,19390218.2065595,2927111.81646067,6363290083.97795
2023-06-02,982760,47370280,164,1.348499664123,528512754630.3877,75.16251214,417687139.4758992,1025.0,27255.2279941555,485798,1059991,30618.08128334,834502786.121017,34253.72135883,933592985.2831856,27936608.69400939,-10.651099726711768,-6.162203971688714,19391243.2045595,2923476.17638518,6652686405.18054
2023-06-03,873884,47397708,130,1.339845350422,525125397359.78687,44.31612452,331093464.71068186,812.5,27079.4084643483,380045,901712,20195.95155183,546894421.3981935,16868.087115,456777820.9992954,22002019.377282996,-8.708799383173098,-6.156285549533321,19392055.70354857,2926804.04082201,2858086295.59844
2023-06-04,879948,47332763,148,1.343716524322,526679506782.1844,37.20531165,376937175.09623784,925.0,27158.25456955,357474,799256,21223.40418639,576390613.7264328,21595.9057396,586507105.7360628,25121385.47683375,-8.841692611205211,-8.103128019681256,19392980.70254856,2926431.5392688,3471882669.18043
2023-06-05,884289,47346579,138,1.276417765634,500086760503.23615,59.73421051,351468445.06676406,862.5,25785.8514842198,363110,824344,32565.28376058,839723570.5917907,43913.90084952,1132357325.3984764,22240296.905139577,-13.804116050107476,-10.773942340448563,19393843.2015431,2915082.92217986,10148508271.7087
2023-06-06,1032895,47486025,151,1.3462357416,527805281358.1224,84.66791356,384577792.2713316,943.75,27213.7705187025,468063,1008789,32037.08983986,871850010.9890054,34404.51633478,936276612.3416544,25682995.927025486,-13.148493547229018,-5.38203877726392,19394786.95153218,2912715.49568494,9619485776.8066
2023-06-07,1004588,47536561,135,1.303228127244,510872747611.9035,95.95116093,343827827.89167035,843.75,26339.5790292227,429649,942350,28010.65147148,737788768.0930605,38272.73658028,1008087769.8209076,22224019.805906653,-15.510660368294696,-5.004840392483874,19395630.69877126,2902453.41057614,8417286897.00551
2023-06-08,964762,47526708,154,1.312170481703,514430501556.3999,68.67556866,392218409.44642526,962.5,26521.693600526,403263,910744,27785.32525076,736913882.8916149,28395.96141456,753108988.1293191,25527130.090506274,-12.262518572732889,-4.054399650912116,19396593.19290972,2901842.77441234,4618255536.75047
2023-06-09,1020140,47474761,169,1.309627647538,513468924118.93225,73.27203881,430421502.6568876,1056.25,26470.6775780245,387748,922364,25286.15273956,669341596.3575736,25257.05800632,668571439.054759,27959653.191788375,-11.95366522220294,-4.251346001859569,19397649.4407988,2901871.86914558,4223919193.03668
2023-06-10,943047,47454027,154,1.279906228962,501710449004.70013,48.84567222,392218409.44642526,962.5,25863.2138506721,364874,869409,32278.0670998,834814552.0884707,34103.73816572,882032273.2873442,24893343.331271894,-11.032480379033627,-4.1615872468731085,19398611.9397788,2900046.19807966,8255423375.05576
2023-06-11,872589,47387260,163,1.282204028842,502582898459.83105,34.90257256,415140264.63920337,1018.75,25906.8281516657,401105,851962,42489.55572631,1100769618.4421363,49108.58602729,1272247698.9802935,26392581.17950943,-8.652656636605503,-3.2364884859256207,19399630.68877334,2893427.16777868,3912637767.86875
2023-06-12,985947,47297564,157,1.282415132209,502606840607.85065,43.08791976,399859030.28901595,981.25,25906.7519354179,371500,863628,37271.00513135,965570684.3215722,36148.91075158,936500863.5767442,25421000.336628813,-3.4421253688512574,-3.482107548150347,19400611.92776242,2894549.26215845,4670223904.59891
2023-06-13,933842,47304975,147,1.281288526881,502128298740.5132,36.80791731,374390300.2595421,918.75,25880.8599734074,405497,938957,32910.04823873,851740350.1846539,31611.50446203,818132920.5305417,23778040.10056805,15.973121867961307,-3.853895322013228,19401530.67774604,2895847.80593515,5877742254.14895
2023-06-14,828183,47361132,121,1.242758133707,486950552678.45825,39.78289137,312665624.1002992,756.25,25097.5853796026,333934,830033,31724.61647059,796211270.5057794,25612.76172456,642818474.1895621,18980048.943324465,13.703336162706597,-7.836610895002196,19402286.92574603,2901959.66068118,5863303245.96844
2023-06-15,919869,47403948,148,1.265794710232,495929474633.99506,41.37895146,385148460.99591213,925.0,25559.1433293396,421465,1022218,37220.54290887,951325191.003643,41629.45654125,1064013246.4603229,23642207.57963913,13.49132150549261,-5.426589765288482,19403211.92474055,2897550.7470488,6053072252.21111
2023-06-16,958674,47518625,153,1.303742036635,510947065430.74207,46.1581138,398160232.4659681,956.25,26331.8200943892,521861,1164425,40397.73826958,1063745976.3348022,42786.64332175,1126650194.39112,25179802.96525967,29.64840293656877,-3.902128562338573,19404168.17368485,2895161.84199663,6021517323.11284
2023-06-17,863600,47548884,140,1.312806147734,514508639698.38794,39.28847808,364329623.64591026,875.0,26514.1713495032,468094,988220,26872.75658998,712508872.8602209,25995.02127934,689236448.4344026,23199899.9308153,29.559067790440874,-1.225872154200757,19405043.17167839,2896039.57730727,3578241960.02115
2023-06-18,883864,47530677,151,1.304485514887,511424654895.8779,30.15374909,392955523.1284677,943.75,26353.962682934,442763,992188,32741.22224544,862860949.2499743,30726.83315205,809773814.2538651,24871552.28201896,38.60390593539607,-1.9916356802532948,19405986.91167839,2898053.96640066,2867206944.91207
2023-06-19,920552,47489276,142,1.326002267293,519678514144.5061,31.79587272,369534332.9834107,887.5,26778.0634415547,412858,929020,31982.47262538,856428680.9802122,33500.40275806,897075910.3729646,23765531.3043798,30.67381287259988,-1.1910871709679227,19406874.40967293,2896536.03626798,4868829634.88203
2023-06-20,951926,47534588,136,1.401058308786,549343799477.71765,37.17888373,353920204.9709093,850.0,28305.4204573349,446312,1037188,42405.73856493,1200312259.8841653,45859.66461103,1298077088.847566,24059607.388734665,37.59445179635189,5.707574011728472,19407724.40761833,2893082.11022188,9160851015.98744
2023-06-21,920555,47612563,121,1.487688159529,584185860834.0365,44.78397315,314884890.5607413,756.25,30099.5153509643,363604,906309,59530.7652281,1791847181.8378477,60471.23613185,1820154900.242406,22762758.484166753,45.48935921571756,12.066011441908817,19408480.6357296,2892141.63931813,14825598404.502
2023-06-22,1000988,47579565,137,1.479224774259,581358382042.0336,43.16091265,356522561.5133547,856.25,29952.5112866745,390860,953689,44466.32311304,1331878044.9202456,51291.79360575,1536318026.8900058,25646837.78921504,49.73883527485816,10.01090769592006,19409336.8825696,2885316.16882542,8687518014.14314
2023-06-23,948738,47634903,125,1.511461032551,594694065924.9224,40.52455082,325294309.2357422,781.25,30638.3537644652,373178,959157,44507.46156731,1363635352.6575823,43717.12603771,1339420773.1090715,23936213.87848844,45.22540846859636,16.312413618602587,19410118.13156414,2886106.50435502,11839148108.0887
2023-06-24,1011110,47554508,146,1.506266238891,592987890855.0363,33.37934742,379943751.6584117,912.5,30549.0162872589,360123,921802,35677.26605339,1089905381.74988,34455.96843172,1052595940.8138928,27875977.362123743,43.42882702483172,15.345310711273388,19411030.62956414,2887327.80197669,4875703648.32346
2023-06-25,944147,47493448,153,1.501725462895,591433552695.0343,29.23850439,398160232.4659681,956.25,30467.4403705435,384437,936404,34430.57723902,1049011558.953234,32620.02086062,993848540.4568248,29134489.85433222,41.91798662920744,14.02321385224004,19411986.87851847,2889138.35835509,5256751662.66916
2023-06-26,998904,47440835,146,1.490477217783,587354472876.4258,32.30150761,379943751.6584117,912.5,30255.8861241964,405162,987994,34297.46004595,1037700045.499439,31582.28072654,955549889.2045968,27608496.08832921,43.620024331558064,12.665812585319896,19412899.37651846,2891853.5376745,7410950245.38251
2023-06-27,978594,47464216,140,1.508993136561,595363699913.8203,32.23411074,364329623.64591026,875.0,30667.0762948568,433747,1063414,35177.59221607,1078793904.359579,35893.18767494,1100739124.8929987,26833691.7579997,47.78564838062541,9.145131192850908,19413774.37449651,2891137.94221563,7234774435.83242
2023-06-28,826245,47517889,108,1.480047953676,584453424037.3441,29.98089028,280122385.0259662,675.0,30104.0432717709,331234,832847,30224.3805535,909876060.0450349,31241.56960682,940497563.3217518,20320229.20844536,48.56495565614805,8.424146456954668,19414449.3734965,2890120.75316231,5909934222.4884
2023-06-29,970467,47527878,146,1.4974352167,591407318592.3457,36.69134371,367574940.7040657,912.5,30460.792978083,435226,1053127,40797.39311041,1242720945.5816686,42608.33691767,1297883729.9895568,27795473.592500735,51.69001407140991,9.917193426127298,19415361.87248547,2888309.80935505,4914939135.46498
2023-06-30,1067040,47536317,158,1.497404119431,591897765637.368,34.93018253,397786578.42446953,987.5,30484.503257744,446825,1105624,48738.6196304,1485772608.9008744,46596.53019233,1420472076.4476504,30103446.9670222,57.68190044838837,12.002564541356588,19416349.37046277,2890451.89879312,11780502234.0865
2023-07-01,918349,47478478,133,1.500071404388,593810178287.0383,24.75834121,334845664.3921468,831.25,30581.6889655172,320180,832359,34921.58783155,1067961137.2464525,51277.09091969,1568140045.5625057,25421028.952586167,58.11139169651536,14.002854134135855,19417180.61931102,2874096.39570498,2726601695.1136
2023-07-02,997177,47241695,171,1.500295120753,594086124744.982,23.64493796,430515854.7363883,1068.75,30594.2164736996,307552,735475,26543.89727242,812089739.2080618,24300.40003637,743451699.1102015,32697568.856266446,59.08113661583299,12.250818376056507,19418249.36931102,2876339.89294103,3537090094.08341
2023-07-03,977874,47216341,137,1.525922363387,604620797716.763,26.1342694,344916211.5074136,856.25,31135.3575993571,333178,865540,31419.32499162,978251919.1445062,32931.34088944,1025329074.8190448,26659649.94444952,61.51964264371077,14.977982773695755,19419105.61930554,2874827.87704321,6043993583.41985
2023-07-04,963366,47143592,141,1.509148391226,598134575137.0653,22.50517052,354986758.6226805,881.25,30799.9474558738,377184,883392,33508.64237843,1032064424.57331,33239.46826365,1023773875.9816048,27142453.695488784,52.276737607665495,13.40915660466224,19419986.86828916,2875097.05115799,4748446596.38134
2023-07-05,964759,47170480,156,1.494037535141,592297040619.1724,21.04819217,392751304.8668361,975.0,30497.8221282876,494320,1101411,35278.43067993,1075915303.8416293,30584.14229694,932749731.7183135,29735376.57508041,51.02909131837327,18.273473136814555,19420961.8682837,2879791.33954098,4829206679.15812
2023-07-06,973154,47191331,139,1.470491737414,582261234281.4344,19.70489609,349951485.065047,868.75,29979.7298094681,393611,1010780,36527.23835057,1095076736.4361298,36242.13387787,1086529381.3771129,26044890.27197541,45.80982221641906,10.163822351866722,19421830.61628349,2880076.44401368,9654693738.59838
2023-07-07,1021136,47200349,175,1.487208780434,589095022829.2559,19.08289802,440586401.8516551,1093.75,30329.8829786674,558253,1301132,31965.21511473,969501233.8176912,35611.97573494,1080107056.6798732,33173309.507917468,40.08265591880887,15.14945984906448,19422924.35627257,2876429.68339347,5314294892.34864
2023-07-08,1009931,47146549,178,1.483788128844,587841663177.4305,14.70995944,448139310.37540686,1112.5,30263.6196341321,574664,1326853,27224.4995471,823911899.023036,23827.32932792,721101231.6773714,33668276.84297196,38.73620138599557,14.108925659000482,19424036.8562671,2879826.85361265,2261205453.26375
2023-07-09,978223,47115958,169,1.478660537861,585923377405.3176,13.15021111,425480581.17875487,1056.25,30163.2210563998,593770,1349399,25643.69074103,773496312.5236406,24863.63048067,749967182.4530892,31859902.24082229,39.74072888550814,13.949561613945184,19425093.10626164,2880606.91387301,2596995708.68072
2023-07-10,925790,47139689,154,1.489525354536,590448269412.5723,16.37074541,387716031.30920255,962.5,30394.6555806546,508406,1139406,35450.40665149,1077502900.3661854,36816.5502791,1119026365.4010973,29254855.99638005,45.908773838734334,17.52079906289273,19426055.60526164,2879240.7702454,6215298401.39139
2023-07-11,937945,47158456,135,1.499536522954,594778750901.7263,17.24335656,339880937.9497802,843.75,30616.247094097,430012,1018356,34455.49442611,1054897931.0990655,37021.13955745,1133448356.395938,25832458.485644344,53.30099650773695,18.17829228210056,19426899.35424526,2876675.12511406,4874528785.89643
2023-07-12,942309,47220892,144,1.487755265888,590325510735.3842,19.11805263,383801277.4233714,900.0,30385.6087852133,477324,1119093,44325.15558853,1346846837.0567837,33165.98978379,1007768790.544624,27347047.90669197,57.11964242382943,17.288376640038077,19427799.35423434,2887834.2909188,6230948433.22709
2023-07-13,874515,47304903,120,1.538500113181,610731309494.0143,20.1111651,321592672.2254732,750.0,31434.7354704851,373263,941446,42024.85667299,1321040252.7004912,37952.76816416,1193035227.613018,23576051.602863826,55.96086454328719,21.45939316848168,19428549.35322888,2891906.37942763,10790373342.4088
2023-07-14,996373,47367949,138,1.483457241083,588918530172.9481,22.50903409,369831573.2522498,862.5,30310.6720204559,421261,1082621,42655.58168713,1292919346.3603623,40440.41308739,1225776097.4636307,26142954.61764321,47.47638266402416,20.77126768175117,19429411.85122857,2894121.54802737,8953014991.66469
2023-07-15,914738,47429292,138,1.482403144167,588560314529.3848,16.40395616,369831573.2522498,862.5,30290.8905958504,489697,1179617,21673.63575355,656513729.4250946,22985.44149994,696249493.7720021,26125893.13892097,45.40751636966422,18.51293372997826,19430274.34822311,2892809.74228098,2265207886.0573
2023-07-16,927843,47468930,155,1.480253300626,587790692134.452,15.66311247,415390537.04825526,968.75,30249.7729658095,591972,1290843,22786.3316003,689281357.6327257,22474.42050752,679846117.8906131,29304467.560627956,42.711107578502194,14.879157070707544,19431243.09722311,2893121.65337376,2764118875.90415
2023-07-17,931087,47485559,136,1.475399676867,585756083872.9222,16.93365016,364471694.9315955,850.0,30143.7462744009,440009,1071232,26661.13550042,803666503.9120829,26352.28734227,794356663.3954933,25622184.333240762,44.72780626436906,13.689188611831554,19432093.09621765,2893430.50153191,5106405292.94993
