window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-02-07 → 2017-02-07,88144.83325140158,269676.7261346181,172408.739359175,194712.5090375159,46.41823801285555,58.704657398505546,12.28641938565
2016-02-08 → 2017-02-08,88144.83325140158,269676.7261346181,171941.34580854315,194078.32689889107,46.160766147604555,58.35530713913661,12.194540991532058
2016-02-09 → 2017-02-09,88144.83325140158,267729.2928968212,171483.7936330867,193431.52481763996,46.406554635202646,58.627952426463615,12.22139779126097
2016-02-10 → 2017-02-10,88144.83325140158,264803.0427971326,171027.68141976124,192779.99361601946,46.917065661137016,59.230284646087306,12.31321898495029
2016-02-11 → 2017-02-11,88144.83325140158,264803.0427971326,170578.30953782197,192154.49963581655,46.662692041538584,58.876214500232585,12.213522458694001
2016-02-12 → 2017-02-12,88144.83325140158,261578.47259009586,170127.5500022797,191531.06734405458,47.270366385367765,59.611407848481214,12.341041463113449
2016-02-13 → 2017-02-13,88144.83325140158,256674.54400532218,169687.29444132908,190922.4676792313,48.384620625731735,60.98487558546929,12.600254959737555
2016-02-14 → 2017-02-14,88144.83325140158,251689.8114505232,169257.1005626437,190347.98927810637,49.59630567958201,62.492384145399406,12.896078465817396
2016-02-15 → 2017-02-15,88144.83325140158,251689.8114505232,168854.9606051403,189846.1914488108,49.350416162256835,62.185558564558505,12.83514240230167
2016-02-16 → 2017-02-16,88144.83325140158,251689.8114505232,168435.3186451904,189338.02531408434,49.09382500025919,61.87483906688751,12.781014066628323
2016-02-17 → 2017-02-17,88144.83325140158,251689.8114505232,168023.27291295203,188841.6674791109,48.84187857134672,61.57133978464779,12.729461213301072
2016-02-18 → 2017-02-18,88144.83325140158,251689.8114505232,167624.10213999957,188380.80303368997,48.59780456959629,61.28954302726902,12.691738457672727
2016-02-19 → 2017-02-19,88144.83325140158,251689.8114505232,167234.67811188666,187946.2050611691,48.3596902401922,61.02380697269465,12.66411673250245
2016-02-20 → 2017-02-20,88144.83325140158,251689.8114505232,166835.62225223015,187506.23393095404,48.11568650247386,60.75478548694815,12.639098984474295
2016-02-21 → 2017-02-21,88144.83325140158,251689.8114505232,166458.00278892898,187116.04408484756,47.884790104761535,60.51620289615076,12.631412791389224
2016-02-22 → 2017-02-22,88144.83325140158,251689.8114505232,166078.1183243448,186739.57350100557,47.65250876615531,60.286008983755835,12.633500217600528
