window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-04-25 → 2019-04-25,10208.325616879292,31396.444360089477,19286.991075404694,20862.99629713985,42.847907209481235,50.28606271934778,7.438155509866547
2018-04-26 → 2019-04-26,10208.325616879292,31396.444360089477,19309.18902395125,20864.05542251088,42.952673228662,50.29106139518053,7.338388166518527
2018-04-27 → 2019-04-27,10208.325616879292,31396.444360089477,19332.425796410454,20865.115565873104,43.062342108380975,50.29606487555116,7.233722767170185
2018-04-28 → 2019-04-28,10208.325616879292,31396.444360089477,19355.071385635027,20865.66029381093,43.169220824226514,50.298635787789436,7.1294149635629225
2018-04-29 → 2019-04-29,10208.325616879292,31396.444360089477,19378.889561953267,20866.238613590387,43.2816337128218,50.301365240962994,7.019731528141193
2018-04-30 → 2019-04-30,10208.325616879292,31396.444360089477,19401.69234789424,20866.613371812997,43.38925433840603,50.30313395968291,6.913879621276877
2018-05-01 → 2019-05-01,10208.325616879292,31396.444360089477,19423.491046150466,20866.635072243647,43.49213604546278,50.30323637760361,6.811100332140832
2018-05-02 → 2019-05-02,10208.325616879292,31396.444360089477,19444.03582128675,20866.328841828312,43.58909970413053,50.3017910845172,6.712691380386666
2018-05-03 → 2019-05-03,10208.325616879292,31396.444360089477,19462.637063814753,20865.941292936062,43.676890615411715,50.299961998617945,6.623071383206231
2018-05-04 → 2019-05-04,10208.325616879292,31396.444360089477,19481.929975912954,20865.79988076756,43.76794594850674,50.299294586044816,6.531348637538073
2018-05-05 → 2019-05-05,10208.325616879292,31396.444360089477,19501.449596530136,20865.467567454463,43.860071261063986,50.29772619143119,6.437654930367202
2018-05-06 → 2019-05-06,10422.000538627015,31396.444360089477,19521.56203777369,20865.071988064075,43.38404191597868,49.789503542167864,6.405461626189187
2018-05-07 → 2019-05-07,10707.198871164717,31396.444360089477,19539.986044262652,20864.404931584057,42.692650042874924,49.094134756420345,6.401484713545422
2018-05-08 → 2019-05-08,10760.738739443661,31396.444360089477,19556.79229742855,20863.428795737025,42.62540724163329,48.95732785694386,6.3319206153105725
2018-05-09 → 2019-05-09,10760.738739443661,31396.444360089477,19571.559567514396,20862.226490633737,42.696968982032764,48.95150152308646,6.254532541053699
2018-05-10 → 2019-05-10,11064.96956217875,31396.444360089477,19585.135537419337,20860.986031122648,41.90628599218058,48.181534130276376,6.275248138095797
2018-05-11 → 2019-05-11,11499.760738421191,31396.444360089477,19592.203168957036,20859.409534490478,40.67231798229354,47.04125056236133,6.368932580067785
2018-05-12 → 2019-05-12,11499.760738421191,31396.444360089477,19599.107410735884,20857.187193931077,40.7070184475074,47.030081160456675,6.323062712949273
2018-05-13 → 2019-05-13,11499.760738421191,31396.444360089477,19601.94316092194,20854.93754204739,40.72127082363187,47.01877449284079,6.297503669208922
